0,0,0,0,0.120056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00347773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0,0,0,0,0,0.000561637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000223707,0,0,0,0.134648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00044042,0,0,0,0,0,0,0,-0.0612865,0,0,0,0,0,0,0,0,0,-0.00946285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000939777,0.000748157,0.00129053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320164,0.00207553,0.185149,0,0,0,0.00259779,0,0,0,5.58837e-05,0,0.219223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2413,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0674775,0,0,0,0,0,-0.00205879,0,0,-0.267098,0,0,0,0,-0.0571565,0,0,0,-0.239022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000319767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137761,0,0,0,0,0,0,0,0.0172601,0,0,-0.0010266,0,-0.109946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131249,0,0,0,0,0,0,0,0,-0.363278,-0.00710909,0,0,0.0165266,0,0,0,0,0,0,-0.126716,0,0,-0.00114156,0,0,0,0,0,0,0,0,0.142279,0.00564734,0,0,0.156892,0.0407665,0,0,0.0017301,0,0,0,0.000371425,0.164379,0,0,0.00111155,0,0,-0.0122686,0,0,0,0,0.107354,-0.230005,0,0.00115041,0,0,0,0,-0.0463086,0,0,0,0,0,0,0,0,3.44535e-05,-0.000171125,0,0,0,0,0,0,0,0,0,0,0.241645,-0.000459412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066734,0,0
1,0,0,0,0.209227,0,0,0,0,0,0,0,0,0,0,0,0.331386,0,0,-0.0051475,0,0.00637959,0,0,0,0,0,0,0,0,-0.0315032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00124927,0,0,0,0,0,4.01521e-06,0,0,0,0.000197319,0,0,0,0,0.0336089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391464,0,0.055053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135496,0,0,0,0,-0.00842057,0,0,0,0,0,0,0,-0.380439,0,0,0,0,0,0,0.0128935,0,0,0,0,0.00251453,0.000821287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00114834,0,0,0,0,-0.00379168,0,0,0,-0.000796348,0,0,0,0,-0.0498568,0.0253539,0,0,0,0,0.0345627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.329583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.09164e-06,0.000328519,0,0,0,0,0,0,0,0,0,0,-0.0176398,-0.000639993,0,0,0,0,0,0,-0.342956,0,0,0,0,0,-0.000618333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000938507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000682443,0,-0.00244973,0,0,0,0,0,0,0,0,0,0,0,0,-0.00183759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00805526,0.000958834,0.0131446,0.0023284,0.00945842,0,0,0,0,0,0,0,0,0,0,0.00045052,0,-0.11547,0,0,0,0,0,0,0,-0.000678905,0,0,0,0,0,0,0,0,0,0,-0.12488,0,-0.0013903,0,0,-0.0271253,0,-0.0657884,0,0,0,0.0112078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000678337,0,0,0,0,0,0,0,0,0,0,0,0.000640418,7.47968e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951389,0,-0.0021204,0,0,0,0,0,0.127892,0,0,0,0.101861,0.00107521,0.024438,0,0,0,0.130118,0.0526159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893561,0.000319378,0,0,0,0,0,0,0,0
2,0.00136831,0,0,0,0,0,0,0,0,0,0,0,0.0027868,0,0.734191,0,0,0,-0.0527518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104879,0,0,0,0,-0.314941,0,0,0,0,0,0,0,0,0,0.00318576,0,0.000736387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200867,0,0,0,0,-0.260629,0,0,0,-0.00416836,-0.671324,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00208302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0453776,-0.000101647,0,0,0,0,0,0,0,0,0,0,0,0,-0.0670437,0,0,-0.000249226,0,0,0,0,0,0,0,0,0,-0.00708548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132281,0.00299571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189762,-0.0137656,-0.00117287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00101079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526083,-0.245329,0,0,0,0,0,0,0,0,0,0,0,0,-0.00429516,0,0,0,0,0,0,0,0,0,0.488166,0,0,0,0.00136716,0.00823562,0,0,0.553013,0.00155101,0,0,0,0,0,-0.238835,0,0,0,0,0,0,-0.145857,0,0,-0.241627,0,0.0647348,0,0,0,0,0,0,0,0,0,0,0,0.000284003,0,0,0.0034702,0,0,0,0.0173455,0.00501049,0,0,0,0,0,0,0,0,0,0,0,0.00113593,0,0,0.0223165,0.00292996,0,0,0,0,0,0,0,0,0,0,0.0312983,0,0.00878379,0,0,0,0,0.0814643,0,0.00260104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,-0.0795143,0,0.0069679,0,0,0,0.00293361,0,0,0,0,0,0,0,0,-0.141755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00107782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125833,0,0,0,0,0,0.0687296,0.00945373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00102343,0,0,0,0,0,-0.000432127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.083701,0,0,0,0,0,0,0,0,0.0197281,0,0,0.0357191,0,0,0,-0.000614896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401387,0,0,0,-0.00124604,0,0,0,0,0,-0.0295043,0,0,0,0,0,0,0,0,0,0,0,0,0.000455155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030751,0,0,0,0,0.0149357,0,0,0,0,0,0,0,0,0,0,0.179118,0,0,-0.00127499,0,0,0.000219766,0,0,0,0,0,0,0,0,0,0,0,0.656141,0,0,0,0,-0.010722,0,0,0,0,0,-0.000826249,0,0,0,0.611793,0,0.014939,0,0,0,0,0,0,0,0,0,0,-0.773807,0,0,0,0,-0.30128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00160926,0,0,0,0.0106663,0,0,0,0,0.00144731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000255201,0.112703,0,-0.15921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333883,-0.0628778,0,0,0,0,0,0,0.395919,0,0,0.00677361,0.000651767,0,0.0908667,0,0,8.96663e-05,0.00503922,0.000815899,0,0,0,0,0,0,0,0,0,0,0.00209261,0,0,0,0,0,0,0,0,0,0,0.340769,0.0010851,0,0,-0.00130497,0,0,0,0,0,0,0,0,0
4,0,0,0,-0.091381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.251577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196776,0,0,0,0,0.0222929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000363631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452655,-0.00153052,-0.00153629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00176567,0,0,0,0,0,-0.493387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.235809,0,0,0,0.103849,0,0,0,0,0,0,0,0,0,0,0,0,-0.00721708,-0.000463497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883475,0,0,0,0,0.00343141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267138,0,0,-0.00627832,0,0,0,0.0356513,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00262346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085496,0,0,0,0,0,0,0,0,0.00846731,0.000794271,0,0,0,0,0,0,0.00195133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000179078,0,0.177251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000957114,0.35633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279666,0,0,0,0,0,0,0,0,0,-0.00450409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114041,0,0,0,0,0,-0.000268354,0,0,0,-0.21538,0,0,0,0,-0.0919633,0,0,0,0,-0.315396,0.00797438,0,0,0,0,0,0,0,0,0,0,0,-0.00682741,-0.00226183,0,0,0,0,0,0,0,0,0,0,0,0,0.00822222,0.0549385,0,0,0,0,0,0.000320081,0.130539,0,0,0,0,0,0,0,0,0,0,0.303908,0,0.069742,0,0,0,0,0.00281605,0,0,0,0,0.19315,0,0,0,0.00251208,0,0,0,0,0,0,0,0.0486693,0.00556939,0.0273361,0,0,0,0,0,-0.000693668,0,0,0,0,0,0
5,0,0,0,-0.00253814,0,0,0,0,0,-0.000839269,0,0,0,0,0,0,0,0,-0.0514277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14164,0,0.000194921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0014437,0,-0.000611134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151672,0,0,0,0.0717658,0,0,0,0,0,0,-0.00099391,0,0,-0.187505,0,0,0,0,0,0,0,0,0,0,0,0,0.727256,0,0.232729,0,0,0,0,0,0,0,0,0,-0.144051,-0.00660287,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12506,-0.000349288,0,0,-0.00174874,0,0,0,0,0,0,0,0,-0.107698,0,0,0,0,0,-0.00207419,-0.00824379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00238434,0,0,-0.00161346,0,0,0,0,0.0103947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000384501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033345,0,0,0,-5.89401e-05,0,-0.000632135,0,0,0,0,0,0,0,-0.000997969,0,0,0,0,-0.00174978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0533426,0,0,0,0,0,-0.00341342,0,0,0.000731977,0,0,2.02986e-06,0,0,0,0,0,0,0,0,0,0,0,0,0.00757726,0,0,0,0,0,0,0,0,-0.0126036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158087,0,0,0,0,0,0,0,0.000121901,0,-0.0396482,0,0,0,0,0,0,0.442214,0,0,0,0,0,0,0,-0.181062,-0.00249809,0,0,0,0,0,0.000281118,0,0,0.00687597,0,0,0,0.0731994,0,0.162151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132523,0,0,0,0,0,0.150414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00830748
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.292292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118406,0.0763566,0,0,0,0,0,0.0071524,0,0,-0.0163329,0,0.533533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137494,0,0,0,0,0,0,0,0.0017804,0,0,0,0.220321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18814,0,0,0,-0.000300007,-0.000112162,0,0,0,0,0,0,0,-0.000151558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000832969,-0.000958249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000387693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0021405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209558,0.00268581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218047,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4299e-09,0,-0.00017735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00840426,0,0,0,0.224815,0,0,0.0709953,0,0,-0.000388952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,-0.145962,0,0,0,0,0,0,0,0,0,0,-0.000388966,0,-0.000950762,0,0,0,0,0,-0.00357171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0868197,-0.0145643,0,0,0,0,0,0,0,0,0.000158342,0,0,0,0,0,0,0,0,0,0,0.00880844,0,0,0,0,0,0.0395493,0.000379923,0,0,0,0,0,0,0,0,0,0,-0.201998,0,0.263887,0,0,0.00198526,0,0,0.886256,0,0.00506854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313722,0,0,0,0,0,0,0,0,-5.59873e-05,0,0,0,-3.70114e-05,0,0,-0.00347698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00144296,0,-6.60626e-05,0,-0.000780926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.058822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00203446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000590119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104599,0,0,0,0.201398,0.0426485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63169e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00151129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026707,0,0.00905048,0,0,0,0,-0.423307,0,0,0,0,0,0.24183,0,0,0,0,0,0,0.0014275,3.41795e-05,0,0,0,0,0,0,0,0,0,0,0,0.333154,0,0,0.152637,0,0,0.000933413,0,0,0,0,0.0687755,0,0,0,0,0,0,0,0,0,0,0,0.00541711,0,0,0,0,0,0,0,0,0,0,0.000287872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186075,0,0,0,-0.0282084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00756117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065848,0,0,0,0.00136088,0,0,0,0,0,0,0,0.000290331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0043041,-0.0804031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499416,0.000148579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.196987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481465,0,0,0,0,0,-0.145237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0011105,0,0,0,0,0,0,0,0,0,-0.117013,0,0,0,0,0,0,0,0,0.245601,0,0,0,0,-0.0620788,0.403327,0,0,0,0,0,0,0,0.00761269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220708,0,0,0,-2.12019e-05,-0.000555806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000794168,0,0,0,0,0,0,0,0,0,0,0,0.0584374,0,0,0,-0.000590357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151745,0,-0.000298411,0,0.000766916,0,0,0,0,0,0,0.0514784,0,0,0,0,0,0,0,0,0,0,-0.0190394,0,0,0,0,0,0,0,0,0,0,0,0.425753,-0.00334408,0,0,0,0,-0.411885,0,0.320492,0,0,0,0,0,0,0,0,-0.00608293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199684,0,0.0012544,0,-0.000233583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000371041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00174371,0,0,0,0,0,0,0,-0.290308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00157364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000258848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00107621,0,0,0,0,0,0,0,0,-0.00112208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000914591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00433804,-0.103152,0,-0.140844,0,0,0,0.000481914,0,0,0,0,0,0,0,0,0,0,0,0.210526,0.00244781,0,0,0,0,0,0,0,-0.00312736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0049498,0,0.258035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296514,0,0,0,0,0.0551833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.263714,0,0,0,-0.000493712,0,0,0,0,0.566051,0,0,0,0,-0.204455,0,0,0,0,0,0,0,0,0,0,0,-0.00348447,0,0,0,0,0,0,0,0,0,0,0,0,0.138997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000505193,0,0,0,0,0,-0.0184723,0,0,0,0,-0.342104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
