0,0.208333
1,0.21875
2,0.177083
3,0.260417
4,0.177083
5,0.46875
6,0.65625
7,0.510417
8,0.40625
9,0.364583
10,0.572917
11,0.552083
12,0.520833
13,0.625
14,0.40625
15,0.40625
