28.047,37.233,-3.9372,-4.8419,-7.4312,-3.6401,-10.986,-3.9854,-2.419,-0.20549,-5.8616,-11.271,-5.7073,-1.4534,8.2482,-8.0569
-2.621,-10.828,36.587,7.6034,4.3584,-5.1896,-1.7209,-3.5758,-0.46498,-5.5653,-0.25707,-4.4495,-2.2545,1.3948,-10.639,1.1686
7.2592,-15.605,5.8354,6.5799,27.582,33.597,5.2707,-10.864,-2.2467,3.2137,-2.7109,-11.627,1.1109,-1.5945,-10.518,-7.1929
-10.741,-8.2166,2.6728,10.866,-1.5539,-5.7867,49.066,22.982,-10.439,-4.571,-15.934,4.6721,-6.7221,-12.788,-12.143,-0.19267
2.4187,-5.4943,-2.5871,-4.0589,-3.1684,-13.202,4.2873,-13.935,24.857,18.824,-0.44373,-3.2365,-2.8106,-13.347,-6.6896,-3.2392
-6.6411,-5.9752,1.3939,-6.0407,7.2132,-7.4477,0.73351,3.7317,-2.5759,-6.07,23.038,18.168,-7.0852,2.9489,3.8476,-6.2559
-7.3858,-7.2407,1.0642,-11.798,1.9292,-11.827,-0.34218,-4.645,-8.9692,-7.312,-1.9607,-6.412,9.0642,23.815,-2.993,-3.9724
11.344,-12.835,-24.442,8.2756,-8.5128,-18.122,4.0164,-3.0549,-6.3906,-3.5055,-17.382,-8.608,-8.7015,-0.3205,33.505,27.055
